amount,amount_log,hour,day_of_week,user_account_age_days,card_age_days,txn_count_7d,txn_count_30d,avg_amount_30d,std_amount_30d,amount_to_avg_ratio,failed_auths_24h,is_new_device,is_international,distance_km,ip_risk_score,email_risk_score,merchant_risk_category,time_since_last_txn_hrs,device_os_encoded,browser_encoded,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
16.9127,2.8855,8,4,3381,316,11,45,16.5172,0.2562,0.9655,0,0,0,26.8769,0.5483,0.3759,1,70.2727,1,3,0.691,0.8379,93.0,0.2743
73.1477,4.3061,13,1,1148,1156,9,14,39.0988,24.0215,1.8242,0,0,0,123.9273,0.0332,0.0558,0,38.7581,1,1,0.3652,0.1176,79.0,0.522
5.1045,1.809,9,6,582,69,9,41,18.8485,25.2635,0.2572,3,0,0,1.9279,0.3775,0.0684,0,41.3674,4,4,-0.6931,1.2342,27.0,0.7171
281.5621,5.6439,12,3,64,174,18,56,333.5252,4.3474,0.8417,0,0,0,34.5451,0.0599,0.1841,0,36.8805,2,4,-0.4206,0.9163,35.0,0.4704
20.3516,3.0611,2,4,1144,239,105,241,5.7135,5.6684,3.0315,3,0,0,40.7257,0.3572,0.4016,3,0.6475,1,4,-2.9846,0.3622,15.0,0.2018
111.4712,4.7227,18,3,2357,1274,14,18,7.7149,26.6133,12.7909,1,1,0,11.7656,0.1038,0.3337,4,23.7237,1,5,0.5341,-3.1454,97.0,0.5032
106.7071,4.6794,20,5,413,420,21,77,83.7872,24.2987,1.2585,0,0,1,65.2066,0.1053,0.2096,0,59.8505,4,6,0.7943,0.1431,30.0,0.6448
57.323,4.066,10,2,380,680,13,89,31.9951,8.9637,1.7373,0,1,1,99.8577,0.5377,0.1675,1,67.604,1,6,1.0722,1.8649,71.0,0.8619
29.5645,3.4198,18,0,819,655,17,57,6.1274,56.4789,4.148,0,0,0,63.3802,0.3049,0.3591,4,56.1379,3,7,-0.4946,0.0454,84.0,0.6096
10.0148,2.3992,14,4,2930,693,7,87,12.4631,40.9412,0.7439,1,1,0,7.0337,0.1695,0.0853,1,4.8892,4,0,0.5642,-0.266,91.0,0.6812
71.5118,4.2837,3,3,2072,48,21,84,29.0655,82.0408,2.3785,0,0,0,15.5972,0.3074,0.4127,2,9.5193,1,6,1.148,0.8858,23.0,0.7774
11.9453,2.5607,22,6,1507,857,23,83,29.4864,5.0945,0.3918,0,0,1,25.3484,0.182,0.0869,0,32.6821,2,2,-0.4539,0.0442,44.0,0.1031
380.0114,5.9428,21,6,1980,810,19,45,75.18,6.5178,4.9883,2,0,1,95.9878,0.0407,0.0901,1,87.5265,2,6,0.266,1.0843,16.0,0.2442
1.032,0.709,15,1,699,1818,12,10,12.8685,16.0032,0.0744,3,0,0,1.2796,0.4221,0.4594,0,13.0711,0,3,-0.772,-0.096,79.0,0.8706
14.4099,2.735,3,2,1761,645,9,47,13.5248,27.9601,0.9921,0,0,1,14.4537,0.107,0.2519,0,5.0028,3,6,-0.4573,-0.9616,20.0,0.1771
347.5692,5.8538,1,3,186,545,7,50,12.8389,32.4543,25.1153,0,0,0,162.1908,0.595,0.1513,0,41.1122,2,2,0.054,0.5092,73.0,0.3769
263.5271,5.5779,15,2,3056,979,16,57,10.6589,20.3145,22.6032,0,0,0,142.3333,0.0929,0.0305,1,18.4036,3,4,-1.7627,-1.7323,56.0,0.6336
79.9932,4.3944,21,5,723,547,24,77,94.6647,103.2402,0.8362,0,0,1,34.9122,0.0364,0.5193,1,5.0597,3,0,-0.311,1.5537,4.0,0.7319
7.6288,2.1551,10,6,1996,263,13,3,173.2134,9.1691,0.0438,0,0,1,20.7467,0.1081,0.4382,0,9.4086,0,5,-2.1046,-1.3304,42.0,0.3318
2.7943,1.3335,18,6,2677,1274,14,27,6.9381,119.6353,0.352,0,1,0,29.8906,0.0255,0.4406,1,7.8439,1,1,-0.1452,0.2784,49.0,0.1849
8.3426,2.2346,11,0,263,495,8,22,11.0694,30.9733,0.6912,0,1,1,40.7448,0.071,0.3768,4,27.1874,4,7,0.4299,0.349,4.0,0.6273
221.437,5.4046,13,1,743,692,1,38,145.0665,2.736,1.516,0,0,1,73.3108,0.2197,0.0244,2,4.3823,0,7,-0.0915,0.3842,76.0,0.3149
91.8764,4.5313,0,0,3500,1993,21,64,9.8347,1.1767,8.4798,0,0,0,48.2299,0.1143,0.1163,2,28.41,0,2,-0.5593,-1.9917,34.0,0.2445
439.0302,6.0868,15,0,26,1376,15,41,8.7775,28.3194,44.9022,1,0,0,60.0072,0.2881,0.0079,0,50.8972,1,1,0.8359,-1.0791,88.0,0.9505
20.184,3.0532,15,6,388,1520,16,74,28.8466,70.8501,0.6763,0,0,0,16.1772,0.291,0.1437,0,12.8562,1,6,2.108,-0.5993,61.0,0.6477
5.5891,1.8854,16,1,3429,663,6,64,505.9172,74.8253,0.011,0,0,1,67.9443,0.1971,0.6558,1,37.137,4,0,-0.3993,0.1911,86.0,0.0268
56.3466,4.0491,10,2,2207,1615,21,81,13.9589,5.6413,3.7668,0,0,0,23.4712,0.3244,0.1906,1,31.5012,0,3,-0.1997,1.0633,71.0,0.9397
53.9461,4.0064,19,4,78,652,24,28,16.1988,52.3897,3.1366,0,1,1,2.2197,0.1138,0.5227,0,62.0578,2,0,0.917,0.2901,16.0,0.779
7.7877,2.1734,8,4,1646,1617,12,52,28.4088,27.4958,0.2648,3,0,0,86.3623,0.3359,0.082,3,2.542,4,6,0.5179,0.6601,25.0,0.827
9.994,2.3973,14,3,2765,535,13,61,254.8873,15.9906,0.0391,0,1,0,6.5461,0.3901,0.5125,0,65.669,3,2,0.8356,-1.3452,73.0,0.1416
53.94,4.0062,19,6,2077,889,23,55,5.6786,35.5697,8.0766,2,0,0,111.8597,0.1441,0.191,0,17.613,0,3,-0.5343,-1.3473,47.0,0.4122
48.5895,3.9038,20,1,1622,1059,6,3,17.6209,19.9779,2.6094,0,1,0,49.4786,0.2086,0.2597,1,2.3916,4,1,0.9713,0.9137,50.0,0.3151
3.1346,1.4194,15,5,655,599,13,11,44.8004,6.3099,0.0684,0,1,0,56.7519,0.0826,0.0143,2,1.7344,1,0,-0.8325,-2.1088,95.0,0.0686
278.0923,5.6315,8,1,3288,1580,13,86,13.928,44.1888,18.6289,0,0,0,41.0036,0.3423,0.1232,2,107.629,4,6,-1.3423,-0.3323,20.0,0.3699
16.6541,2.871,19,5,322,626,19,40,16.4916,71.247,0.9521,1,0,0,69.1867,0.0966,0.1376,0,1.7202,1,6,-0.3068,-1.4584,42.0,0.2361
97.3401,4.5884,11,0,1493,183,20,76,72.2123,13.8721,1.3296,0,0,0,64.5924,0.1091,0.08,1,7.2144,2,1,0.4351,-0.0921,37.0,0.1594
9.4888,2.3503,17,0,1096,1456,18,41,16.2942,35.6726,0.5487,0,0,1,48.0622,0.2621,0.0826,4,84.4762,1,3,0.8507,0.9842,31.0,0.5633
2.9059,1.3625,18,3,1455,1462,8,28,40.7831,34.3129,0.0695,0,0,1,46.8969,0.1099,0.3805,2,5.5816,2,4,-0.4744,0.8588,55.0,0.4957
40.4285,3.724,13,0,2474,79,2,15,26.8916,1.3468,1.4495,0,0,1,25.11,0.1983,0.1409,2,61.8042,2,7,0.5782,-0.707,16.0,0.5076
22.5499,3.1591,8,5,3596,1193,5,70,62.9058,60.0318,0.3529,0,0,1,54.6396,0.3109,0.5517,3,38.4969,0,0,1.3047,-0.9579,82.0,0.8389
4.455,1.6965,9,0,1234,699,22,14,39.3875,17.6627,0.1103,0,0,0,45.0118,0.1047,0.1036,0,5.2311,3,5,0.0026,1.5359,27.0,0.8788
35.1468,3.5876,14,5,2646,199,16,20,9.6122,0.1847,3.3119,0,0,1,21.9128,0.0159,0.6874,1,6.1578,4,1,-1.3799,0.2776,1.0,0.1591
213.7939,5.3697,21,1,1637,1408,11,65,83.0442,15.3491,2.5438,0,0,1,36.9664,0.1892,0.1591,1,17.248,1,2,0.51,-0.3943,16.0,0.8662
2.8202,1.3403,13,1,1175,1878,13,48,61.4291,13.0442,0.0452,1,0,0,6.064,0.1228,0.0944,0,33.2515,3,6,-0.5601,1.032,25.0,0.6378
2.4988,1.2524,12,3,2911,1615,4,44,166.7558,26.885,0.0149,2,0,0,132.8025,0.0787,0.2036,0,13.8349,0,0,-0.8649,-0.5996,53.0,0.2727
103.2292,4.6466,14,6,1491,621,16,64,296.5922,8.0055,0.3469,3,0,0,78.4718,0.3406,0.2423,0,9.4961,3,2,-0.5044,-0.3746,38.0,0.7959
101.2995,4.6279,12,5,2245,77,4,74,48.2631,3.5682,2.0563,0,0,1,2.8845,0.1488,0.1055,1,41.362,0,6,-0.1792,-0.1556,54.0,0.3882
557.973,6.3261,18,6,289,1782,10,60,33.4873,145.1015,16.1791,0,0,1,32.7114,0.4243,0.3985,1,37.7318,4,1,-1.7452,-0.1864,63.0,0.7781
4.7071,1.7417,11,0,1649,309,4,43,17.392,14.0316,0.2559,0,0,0,59.8143,0.8789,0.2222,1,29.4713,1,7,-1.2162,-0.5498,25.0,0.6478
17.3948,2.9121,12,1,1300,979,24,63,217.1685,46.7671,0.0797,0,0,1,224.0319,0.2774,0.3027,0,19.6346,4,7,-0.8518,0.0564,5.0,0.2457
43.1391,3.7873,14,5,389,989,1,28,3.0444,103.2173,10.6662,0,0,0,24.1928,0.0182,0.1781,0,58.9512,1,0,0.3393,-0.7907,4.0,0.6293
37.5843,3.6528,15,6,3434,89,10,71,53.4141,38.4688,0.6907,0,0,0,43.8111,0.1887,0.14,1,14.4516,1,0,-0.1041,-0.3904,78.0,0.8691
28.1468,3.3723,13,1,3451,1409,23,4,4.7872,37.3062,4.8636,0,0,0,40.8353,0.3227,0.4115,2,15.8609,0,2,0.0916,-1.7021,96.0,0.4447
13.0559,2.643,17,2,1377,812,9,21,16.8277,10.3678,0.7323,0,1,0,15.0747,0.2062,0.139,4,10.6642,2,4,-0.2193,-2.0566,12.0,0.4213
86.5884,4.4726,10,3,1795,207,2,89,2.726,16.2754,23.2392,0,1,0,16.0672,0.1207,0.4737,0,8.0669,2,1,-1.0905,2.2928,89.0,0.0279
44.4991,3.8177,9,2,2717,1003,21,47,80.9543,8.3731,0.543,0,0,0,25.1587,0.3867,0.4661,2,11.4714,0,1,-1.3171,0.4356,67.0,0.6353
19.3298,3.0121,11,2,356,1206,20,47,42.4634,0.666,0.4447,0,0,0,7.6082,0.5879,0.2424,1,30.8001,0,7,-0.9655,0.5454,84.0,0.6863
5.8429,1.9232,22,0,168,171,13,11,12.7862,2.718,0.4238,0,1,0,8.5394,0.3439,0.1543,1,67.4493,4,5,0.4001,0.4098,98.0,0.4898
6.5366,2.0198,22,2,1219,638,1,85,29.6551,5.5273,0.2132,3,1,1,111.7596,0.0285,0.311,0,23.9173,3,3,0.4457,0.0397,8.0,0.679
139.0691,4.9421,8,2,1203,6,6,63,37.7264,76.2537,3.5911,0,0,1,11.9626,0.1891,0.1032,0,191.3355,4,5,0.3961,0.0831,79.0,0.7773
39.1873,3.6936,11,6,3631,396,8,36,20.7836,7.7396,1.7989,0,0,1,73.6442,0.2758,0.6677,0,11.7368,0,7,-0.4653,-0.2273,75.0,0.5507
29.2733,3.4103,10,1,1839,81,11,32,7.6148,47.5211,3.398,0,0,0,55.5109,0.399,0.0646,2,5.5183,1,7,-1.0894,-0.4947,6.0,0.0226
7.9766,2.1946,16,0,2723,1266,13,56,20.7157,37.8808,0.3673,0,0,0,11.3743,0.0072,0.3616,3,8.8767,3,6,-0.934,-0.0392,52.0,0.7567
82.4257,4.424,11,2,1905,1974,2,16,38.4965,7.3551,2.0869,0,1,1,19.7266,0.6056,0.097,1,16.0406,1,6,0.1741,0.7655,15.0,0.2171
87.6022,4.4842,12,4,3623,1252,9,17,78.6113,44.6184,1.1004,1,0,0,125.7769,0.1751,0.2239,0,72.2846,2,3,0.2455,1.255,33.0,0.5258
437.9634,6.0844,10,5,1243,16,21,32,122.2512,178.8999,3.5534,0,0,0,59.8204,0.4793,0.2791,0,5.6338,4,6,0.2385,0.2713,55.0,0.7568
6.4582,2.0093,16,6,1063,1549,17,12,109.1925,43.6343,0.0586,0,1,0,5.879,0.2071,0.5242,3,14.859,2,5,0.0093,-1.1183,33.0,0.9731
80.5461,4.4012,10,6,221,942,5,42,23.8303,76.2875,3.2439,0,0,0,11.4848,0.0241,0.0842,1,19.1693,4,3,-0.8036,-0.4835,27.0,0.2464
52.4877,3.9795,14,3,85,397,10,31,333.8085,13.828,0.1568,0,0,0,7.81,0.4908,0.1681,0,1.6694,4,5,-0.5263,1.0605,54.0,0.2216
9.4094,2.3427,14,0,69,46,9,7,43.3375,38.4765,0.2122,0,1,0,66.1785,0.3928,0.6636,0,17.2021,1,2,0.2643,0.5017,74.0,0.6726
50.5158,3.9419,10,3,1121,290,2,44,20.3172,11.5494,2.3697,0,0,1,4.6808,0.3746,0.3106,1,29.293,0,4,0.4069,0.0252,10.0,0.1786
47.208,3.8755,12,1,232,28,24,80,8.617,4.7238,4.9088,0,0,0,2.1565,0.3702,0.2518,0,6.7906,2,2,-1.0389,-0.4575,82.0,0.8442
509.4631,6.2353,11,5,1066,478,24,69,44.3692,5.839,11.2293,0,0,0,59.6231,0.8541,0.3,1,15.0484,2,0,-1.2414,-0.6616,5.0,0.6921
89.8217,4.5089,16,2,103,543,11,37,196.1624,0.2163,0.4556,2,1,0,25.4735,0.3594,0.2363,1,161.3491,2,7,-0.1912,2.1234,95.0,0.9622
235.619,5.4665,21,0,210,948,4,88,435.2209,73.6199,0.5401,0,0,0,74.043,0.2557,0.4722,4,49.7734,0,5,1.5511,-0.8713,39.0,0.8803
40.7451,3.7316,15,2,2092,1707,2,79,5.8861,14.8086,5.917,0,0,1,124.0474,0.0446,0.4412,2,52.2954,0,6,-1.3208,-1.0091,71.0,0.2019
13.4656,2.6718,13,5,39,1170,8,78,4.1351,9.3666,2.6223,0,0,0,55.2696,0.3251,0.1715,0,59.3619,1,5,-0.3319,0.2967,88.0,0.6616
1.0,0.6931,11,2,2984,1362,19,33,4.6345,0.147,0.1775,0,0,0,61.6129,0.0816,0.1188,0,24.4641,1,5,-1.7886,-0.0391,21.0,0.3482
245.1297,5.5059,9,4,3426,1110,8,7,15.5939,1.2198,14.7723,0,0,0,19.7046,0.3027,0.392,2,18.6357,3,1,-0.1781,1.095,49.0,0.3751
1.5587,0.9395,18,4,1968,1800,6,54,283.6587,21.1123,0.0055,0,0,0,68.1221,0.1782,0.1244,2,15.5598,1,2,-0.9141,0.025,12.0,0.3532
4.7666,1.7521,17,1,3477,1294,12,30,11.261,43.02,0.3888,0,1,0,10.6331,0.8012,0.4707,1,110.9725,2,7,1.2548,-0.345,67.0,0.8567
31.6903,3.4871,22,3,1678,1603,2,32,14.1752,14.0062,2.0883,1,0,0,13.8655,0.0139,0.5922,1,0.4884,2,6,0.7146,-0.1703,6.0,0.7367
44.4464,3.8165,20,5,687,320,6,54,100.8574,39.5371,0.4364,0,0,1,5.8048,0.0696,0.3877,0,46.0551,2,4,-0.8598,1.7194,47.0,0.1632
132.5806,4.8947,16,1,3285,916,11,37,106.9646,17.1192,1.228,0,0,1,23.8545,0.0678,0.0528,1,13.9634,2,0,0.7247,1.3045,14.0,0.2206
170.6259,5.1453,11,4,3467,706,14,48,27.6658,19.4589,5.9523,0,1,0,22.5605,0.311,0.3342,1,16.7635,0,2,-0.9971,-2.0298,79.0,0.5246
57.9101,4.076,21,6,965,1148,23,17,32.5149,13.0739,1.7279,0,1,0,85.6235,0.1058,0.0966,4,3.8173,4,4,-1.3847,-1.482,46.0,0.8973
33.9424,3.5537,13,4,2319,1109,3,51,79.884,5.8918,0.4196,0,0,0,43.1592,0.3918,0.1155,2,14.2546,0,4,-1.4058,-0.6845,96.0,0.6441
260.3716,5.5659,17,2,3004,1132,20,6,16.3109,15.3249,15.0409,0,0,0,3.6951,0.7058,0.1635,0,79.1707,0,5,-0.4944,-0.0892,36.0,0.8906
16.4971,2.862,17,2,5,751,17,87,11.5686,62.991,1.3126,0,0,1,136.8941,0.2417,0.5404,0,33.373,4,3,-0.364,1.2712,68.0,0.2072
2.5269,1.2604,12,2,664,1086,23,51,140.4493,2.2324,0.0179,0,0,0,9.5993,0.2123,0.3322,0,41.0301,4,4,0.9273,0.7268,34.0,0.9944
188.5478,5.2446,13,2,2254,115,1,30,7.5904,166.7095,21.9487,0,1,0,2531.8691,0.7838,0.4292,3,82.3052,4,1,0.4584,-0.048,84.0,0.5877
195.0703,5.2785,22,6,3135,1395,12,27,17.6374,61.2827,10.4666,0,1,1,39.6546,0.3567,0.0498,2,4.7606,3,7,-1.1842,0.3626,49.0,0.2097
60.3895,4.1172,10,3,3050,100,21,8,8.6147,74.227,6.281,3,0,1,5.5125,0.0464,0.2024,2,18.9442,0,2,-0.6722,2.1954,96.0,0.1178
11.87,2.5549,20,2,522,1358,20,73,33.6272,40.9661,0.3428,0,0,1,13.4992,0.222,0.1383,0,17.5493,3,0,-0.2579,-0.5805,19.0,0.0268
490.4043,6.1973,20,4,3135,1396,23,39,1.4329,2.6624,201.5705,0,0,0,64.352,0.3997,0.1879,0,39.5546,1,4,-1.0878,0.9827,17.0,0.2572
4.7354,1.7467,21,6,2906,66,16,52,140.206,120.4887,0.0335,0,1,0,9.2345,0.2204,0.1815,0,20.7058,2,4,-0.8384,0.036,29.0,0.578
48.5721,3.9034,15,5,379,580,2,57,514.3024,128.4316,0.0943,0,1,0,22.5726,0.202,0.7531,3,11.1352,4,7,0.4892,-0.6267,47.0,0.2187
46.3577,3.8577,21,2,1256,979,8,59,18.4019,26.7546,2.3893,0,0,0,4.7667,0.054,0.2733,3,3.3607,2,0,-2.2044,-0.9493,87.0,0.0628
12.2967,2.5875,17,0,3559,360,4,88,119.9499,15.0526,0.1017,0,0,1,22.7187,0.4515,0.2338,0,69.7458,2,4,1.5676,-0.0571,57.0,0.7088
453.3047,6.1188,11,3,1791,170,15,36,57.6065,7.7593,7.7347,0,0,0,43.5324,0.0604,0.6497,0,26.4175,2,3,1.7438,0.3866,3.0,0.1092
215.4185,5.3772,20,5,3319,4,1,55,134.1374,9.7447,1.5941,0,1,0,30.7419,0.2623,0.357,1,55.0788,4,5,0.2048,0.0084,49.0,0.0988
169.0243,5.1359,8,3,51,1416,23,61,48.4132,51.5623,3.4206,0,0,0,46.0445,0.015,0.1159,1,4.7241,3,4,0.8061,-0.485,2.0,0.0594
8.2739,2.2272,14,5,3285,1855,10,46,22.2874,15.2535,0.3553,0,1,0,24.7753,0.1626,0.4512,0,14.136,4,4,0.1662,-0.2441,4.0,0.3838
21.9652,3.134,19,6,2648,500,18,27,18.1811,17.4291,1.1452,3,1,0,15.3106,0.311,0.433,0,37.7074,0,3,-0.457,0.4829,40.0,0.7566
69.211,4.2515,11,0,978,121,9,53,20.7662,71.222,3.1798,0,0,0,3.0061,0.1792,0.585,0,10.1362,1,4,-0.4225,0.2465,28.0,0.137
25.3429,3.2712,16,6,1762,444,10,12,71.0815,3.2507,0.3516,0,0,0,13.4189,0.4084,0.2149,0,3.9415,0,3,-1.1205,-0.6373,45.0,0.8812
1.2836,0.8257,13,6,2230,173,23,6,8.313,75.8654,0.1378,0,0,1,36.957,0.0823,0.0664,3,77.2213,3,7,0.1058,-1.9282,52.0,0.2808
60.2465,4.1149,15,1,1886,221,22,89,36.5196,6.7966,1.6057,1,0,0,36.7094,0.0943,0.1102,0,52.9201,3,4,1.0016,-0.4557,73.0,0.9561
293.204,5.6843,18,1,2589,127,23,54,12.1882,19.3384,22.2322,0,0,0,12.1396,0.0805,0.3836,0,21.8555,4,6,-0.7215,-0.055,13.0,0.1852
18.4978,2.9703,11,1,1866,1184,1,25,10.9191,13.1486,1.552,0,1,0,13.7316,0.2504,0.2075,2,1.9787,3,0,-0.373,0.1946,50.0,0.0655
42.6381,3.7759,22,5,2010,566,4,54,21.8589,13.9521,1.8653,0,0,0,67.6256,0.4953,0.198,3,1.0445,3,1,0.7361,-0.2369,90.0,0.4175
68.0816,4.2353,10,5,1285,35,6,76,77.9149,1.5092,0.8627,0,1,0,4.061,0.4809,0.3586,2,90.6317,2,6,0.2199,-0.8471,9.0,0.8471
558.5487,6.3271,16,6,2750,984,22,14,26.2257,9.6349,20.5155,0,0,0,20.0473,0.2117,0.0891,0,15.7263,2,3,-2.0891,-0.5942,96.0,0.0718
14.4132,2.7352,13,0,3395,866,16,20,89.2014,2.0171,0.1598,1,1,1,8.4233,0.2427,0.1351,0,13.7546,4,6,1.159,-2.8651,72.0,0.3097
11.9575,2.5617,20,5,3185,1185,16,84,26.1897,29.3356,0.4398,0,0,0,64.03,0.1365,0.2501,2,31.7939,1,7,-0.9876,0.4047,50.0,0.9385
8.9923,2.3018,17,2,1499,52,6,43,21.6645,0.1217,0.3968,0,0,0,28.8268,0.3394,0.2126,0,22.0854,1,4,0.6469,-0.5775,40.0,0.4583
52.4875,3.9794,10,3,555,1962,3,53,24.4446,6.8242,2.0628,0,0,0,89.7533,0.1743,0.4477,0,6.1049,2,0,1.3264,2.2148,86.0,0.2503
48.1012,3.8939,17,6,1577,100,21,51,31.0645,63.0096,1.5001,0,0,0,30.4865,0.2199,0.5376,1,0.9025,3,1,-2.5818,0.1619,54.0,0.739
204.6038,5.326,8,2,1678,1075,19,47,30.8287,5.3053,6.4283,3,0,0,70.8071,0.4033,0.5454,2,55.6604,0,2,1.037,0.3575,13.0,0.306
5.4072,1.8574,12,2,2360,104,21,15,186.7189,31.9825,0.0288,0,0,0,74.1505,0.1838,0.7087,3,6.9175,2,7,-0.4568,-1.0153,81.0,0.8124
42.8491,3.7808,19,2,1719,693,13,63,61.6014,33.8694,0.6845,0,0,0,1.1919,0.1374,0.4309,0,11.0794,0,4,-0.6307,-0.3176,66.0,0.5079
9.8755,2.3865,10,0,3232,452,10,45,97.1539,44.2089,0.1006,0,0,1,15.3395,0.0892,0.0435,3,15.7122,2,2,-1.0112,-0.372,76.0,0.7311
34.8772,3.5801,20,5,3423,694,23,30,20.5299,9.732,1.6199,0,0,0,231.5678,0.4066,0.0046,0,4.1564,1,1,-0.4174,0.884,7.0,0.0831
67.7445,4.2304,20,6,3526,1747,20,20,22.4102,36.6505,2.8938,0,0,0,6.435,0.1255,0.2745,1,22.9162,0,5,1.1,-1.294,91.0,0.9484
91.5561,4.5278,8,0,2509,300,15,64,41.9465,1.7843,2.1319,0,1,1,121.1762,0.0791,0.1327,1,30.211,3,5,-1.0985,0.8607,50.0,0.8457
31.1601,3.4707,18,5,703,1972,11,65,262.6458,68.757,0.1182,1,0,0,116.664,0.3673,0.1787,2,28.1139,0,1,-1.2764,0.8777,29.0,0.8013
5.5536,1.88,13,1,1331,658,6,41,14.2889,35.8365,0.3632,0,0,0,25.6509,0.0473,0.148,1,55.628,4,6,0.4452,-0.2795,53.0,0.7938
308.64,5.7354,19,6,3506,1116,24,41,31.6602,14.5466,9.45,0,0,0,106.552,0.0881,0.2493,1,16.0287,1,6,0.3322,-0.431,8.0,0.5599
71.7224,4.2867,12,4,1750,1597,23,32,23.4714,82.7995,2.9309,0,0,1,31.1558,0.0671,0.5156,1,2.4311,1,3,1.4522,-0.7245,72.0,0.4227
10.0176,2.3995,12,4,2448,113,6,67,43.755,4.4414,0.2238,0,1,0,1.5009,0.1385,0.0483,0,3.0674,4,0,-0.0312,-0.4586,25.0,0.3328
96.3457,4.5783,13,3,264,266,19,31,23.0736,10.3619,4.0021,0,0,1,43.7571,0.3275,0.4997,0,1.1888,1,7,-1.4265,1.0834,25.0,0.579
56.1579,4.0458,20,1,2031,293,11,66,25.7295,47.5777,2.101,0,0,0,25.1672,0.157,0.0614,4,22.2503,2,3,-2.4784,-0.5338,47.0,0.5404
16.7771,2.8779,15,4,1624,257,20,38,20.3682,11.2759,0.7851,3,1,0,136.6016,0.1254,0.257,0,7.3306,4,2,-0.5116,-0.1289,87.0,0.8875
9.5327,2.3545,12,5,2612,1136,5,73,36.219,42.934,0.2561,0,0,0,14.5766,0.009,0.0975,2,36.6124,3,3,-0.3642,0.7996,30.0,0.893
4.5236,1.709,9,2,2513,1929,20,30,752.8494,22.0659,0.006,0,1,1,16.0912,0.1891,0.6052,0,19.8429,2,5,-0.1218,0.0046,68.0,0.627
47.3265,3.878,11,6,3424,63,20,58,217.4457,102.3162,0.2167,0,0,0,79.0492,0.3083,0.1396,0,22.7793,2,0,0.2569,-1.6995,11.0,0.0894
39.984,3.7132,8,2,899,453,23,10,13.6084,8.7949,2.7371,0,0,0,43.3546,0.4105,0.6474,1,3.8229,0,1,0.2839,-0.6137,42.0,0.0656
12.3497,2.5915,19,6,367,593,1,39,7.0895,30.8763,1.5266,0,0,0,5.2992,0.1955,0.1626,0,13.6807,3,1,-2.0833,-0.0832,26.0,0.2545
5.4851,1.8695,18,4,1597,1104,5,42,4.7439,4.3439,0.9549,0,0,0,9.5088,0.1369,0.0967,1,45.7195,3,1,-1.1346,-0.3397,25.0,0.3821
32.9842,3.5259,12,3,1537,655,24,33,7.5395,3.2321,3.8626,0,1,1,4.1937,0.0773,0.1214,0,20.7911,2,7,-1.6882,-0.6649,55.0,0.6297
45.8111,3.8461,8,3,930,1002,9,83,210.882,36.4957,0.2162,2,0,0,21.8928,0.0593,0.2642,4,58.41,1,5,0.4169,0.0135,88.0,0.5564
4.7875,1.7557,22,1,2184,59,19,25,24.6262,1.3053,0.1868,0,0,0,128.3201,0.0335,0.4718,1,17.7813,0,2,0.577,-1.674,41.0,0.5756
25.2183,3.2665,10,5,50,619,18,35,43.9942,6.3849,0.5605,2,0,0,3.2012,0.0614,0.4138,2,74.0384,3,7,-2.3204,1.1147,43.0,0.8737
159.6023,5.0789,9,0,2765,474,11,89,47.3952,65.8118,3.2979,0,0,0,6.0819,0.2453,0.495,2,24.0196,2,7,-1.6677,-0.9599,6.0,0.668
7.7977,2.1745,10,1,3303,895,13,14,40.1027,3.4322,0.1897,0,1,0,137.9339,0.1961,0.7747,1,12.9434,4,1,1.2985,-0.4948,37.0,0.4297
493.1232,6.2028,15,2,63,220,5,64,107.8606,40.0982,4.5299,0,0,0,132.1795,0.0642,0.2763,0,35.5034,4,1,-0.2842,-0.0206,87.0,0.3776
38.3448,3.6724,10,0,1784,532,10,9,7.7136,3.2559,4.4006,0,0,0,3.2118,0.2013,0.3331,0,21.5048,2,6,0.1837,0.3046,12.0,0.5506
26.6494,3.3196,10,1,2181,1308,9,57,176.3127,33.2602,0.1503,0,0,1,183.9136,0.2077,0.064,2,42.1586,4,5,-1.1355,-0.3787,48.0,0.1958
49.2929,3.9179,14,6,2298,1176,14,23,140.0573,53.314,0.3495,0,0,0,40.4087,0.3608,0.0241,4,27.2304,3,5,-0.1279,0.1361,39.0,0.0067
3.1115,1.4138,8,0,2801,228,7,88,12.8602,7.8262,0.2245,0,1,0,36.6713,0.1655,0.2439,0,45.3904,3,2,-1.2821,0.8018,46.0,0.7283
100.0025,4.6151,12,4,2609,798,6,36,17.2079,26.6969,5.4923,0,1,0,10.811,0.361,0.1134,1,66.7752,4,3,-2.0769,0.2434,0.0,0.0591
11.123,2.4951,18,0,1594,334,21,83,7.9547,15.1439,1.2421,0,0,0,20.7567,0.2761,0.0331,1,34.9429,1,1,0.4694,-1.293,37.0,0.6909
6.8276,2.0577,10,1,1304,919,10,9,299.3781,13.9842,0.0227,0,0,0,115.0456,0.0692,0.3408,2,10.2385,2,1,-0.0395,-0.0142,25.0,0.9646
69.4884,4.2554,11,6,158,167,15,24,81.4663,74.2241,0.8426,0,0,0,166.4778,0.0674,0.3158,0,2.5986,2,3,-0.599,1.2884,16.0,0.5292
32.2509,3.5041,8,5,1336,1111,2,69,135.9813,49.7569,0.2354,0,0,0,74.9513,0.1729,0.2769,1,6.4119,3,1,1.2785,-1.3953,68.0,0.0595
